Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,"North West Durham",E14000856,http://statistics.data.gov.uk/doc/statistical-geography/E14000856,Labour Party,PP53,
2015-05-07,"North West Durham",E14000856,http://statistics.data.gov.uk/doc/statistical-geography/E14000856,UK Independence Party (UKIP),PP85,
2015-05-07,"North West Durham",E14000856,http://statistics.data.gov.uk/doc/statistical-geography/E14000856,Green Party,PP63,
2015-05-07,"North West Durham",E14000856,http://statistics.data.gov.uk/doc/statistical-geography/E14000856,Conservative Party,PP52,
2015-05-07,"North West Durham",E14000856,http://statistics.data.gov.uk/doc/statistical-geography/E14000856,Liberal Democrats,PP90,
