Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,Preston,E14000885,http://statistics.data.gov.uk/doc/statistical-geography/E14000885,UK Independence Party (UKIP),PP85,5139,
2015-05-07,Preston,E14000885,http://statistics.data.gov.uk/doc/statistical-geography/E14000885,Liberal Democrats,PP90,1244,
2015-05-07,Preston,E14000885,http://statistics.data.gov.uk/doc/statistical-geography/E14000885,Green Party,PP63,1643,
2015-05-07,Preston,E14000885,http://statistics.data.gov.uk/doc/statistical-geography/E14000885,Labour and Co-operative Party,,18755,
2015-05-07,Preston,E14000885,http://statistics.data.gov.uk/doc/statistical-geography/E14000885,Conservative Party,PP52,6688,
