Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Plymouth, Moor View",E14000879,http://statistics.data.gov.uk/doc/statistical-geography/E14000879,Liberal Democrats,PP90
2015-05-07,"Plymouth, Moor View",E14000879,http://statistics.data.gov.uk/doc/statistical-geography/E14000879,Conservative Party,PP52
2015-05-07,"Plymouth, Moor View",E14000879,http://statistics.data.gov.uk/doc/statistical-geography/E14000879,UK Independence Party (UKIP),PP85
2015-05-07,"Plymouth, Moor View",E14000879,http://statistics.data.gov.uk/doc/statistical-geography/E14000879,Green Party,PP63
2015-05-07,"Plymouth, Moor View",E14000879,http://statistics.data.gov.uk/doc/statistical-geography/E14000879,Trade Unionist and Socialist Coalition,PP804
2015-05-07,"Plymouth, Moor View",E14000879,http://statistics.data.gov.uk/doc/statistical-geography/E14000879,Labour Party,PP53
