Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,Neath,W07000069,http://statistics.data.gov.uk/doc/statistical-geography/W07000069,Liberal Democrats,PP90,1173
2015-05-07,Neath,W07000069,http://statistics.data.gov.uk/doc/statistical-geography/W07000069,Green Party,PP63,1185
2015-05-07,Neath,W07000069,http://statistics.data.gov.uk/doc/statistical-geography/W07000069,Conservative Party,PP52,5691
2015-05-07,Neath,W07000069,http://statistics.data.gov.uk/doc/statistical-geography/W07000069,UK Independence Party (UKIP),PP85,6094
2015-05-07,Neath,W07000069,http://statistics.data.gov.uk/doc/statistical-geography/W07000069,Labour Party,PP53,16270
2015-05-07,Neath,W07000069,http://statistics.data.gov.uk/doc/statistical-geography/W07000069,Plaid Cymru - The Party of Wales,PP77,6722
