Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,Rochford and Southend East,E14000899,http://statistics.data.gov.uk/doc/statistical-geography/E14000899,Green Party,PP63,2195,
2015-05-07,Rochford and Southend East,E14000899,http://statistics.data.gov.uk/doc/statistical-geography/E14000899,Conservative Party,PP52,20241,
2015-05-07,Rochford and Southend East,E14000899,http://statistics.data.gov.uk/doc/statistical-geography/E14000899,Labour Party,PP53,10765,
2015-05-07,Rochford and Southend East,E14000899,http://statistics.data.gov.uk/doc/statistical-geography/E14000899,Liberal Democrats,PP90,1459,
2015-05-07,Rochford and Southend East,E14000899,http://statistics.data.gov.uk/doc/statistical-geography/E14000899,UK Independence Party (UKIP),PP85,8948,
