Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Harrow East",E14000731,http://statistics.data.gov.uk/doc/statistical-geography/E14000731,Trade Unionist and Socialist Coalition,PP804,
2015-05-07,"Harrow East",E14000731,http://statistics.data.gov.uk/doc/statistical-geography/E14000731,Liberal Democrats,PP90,
2015-05-07,"Harrow East",E14000731,http://statistics.data.gov.uk/doc/statistical-geography/E14000731,Conservative Party,PP52,
2015-05-07,"Harrow East",E14000731,http://statistics.data.gov.uk/doc/statistical-geography/E14000731,Labour Party,PP53,
2015-05-07,"Harrow East",E14000731,http://statistics.data.gov.uk/doc/statistical-geography/E14000731,UK Independence Party (UKIP),PP85,
2015-05-07,"Harrow East",E14000731,http://statistics.data.gov.uk/doc/statistical-geography/E14000731,Green Party,PP63,
