Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Leeds North West",E14000780,http://statistics.data.gov.uk/doc/statistical-geography/E14000780,Yorkshire First,PP2120,143
2015-05-07,"Leeds North West",E14000780,http://statistics.data.gov.uk/doc/statistical-geography/E14000780,Alliance For Green Socialism,PP67,79
2015-05-07,"Leeds North West",E14000780,http://statistics.data.gov.uk/doc/statistical-geography/E14000780,The Above and Beyond Party,PP2551,24
2015-05-07,"Leeds North West",E14000780,http://statistics.data.gov.uk/doc/statistical-geography/E14000780,Green Party,PP63,3042
2015-05-07,"Leeds North West",E14000780,http://statistics.data.gov.uk/doc/statistical-geography/E14000780,UK Independence Party (UKIP),PP85,2997
2015-05-07,"Leeds North West",E14000780,http://statistics.data.gov.uk/doc/statistical-geography/E14000780,Liberal Democrats,PP90,15948
2015-05-07,"Leeds North West",E14000780,http://statistics.data.gov.uk/doc/statistical-geography/E14000780,Labour Party,PP53,13041
2015-05-07,"Leeds North West",E14000780,http://statistics.data.gov.uk/doc/statistical-geography/E14000780,Conservative Party,PP52,8083
