Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Hazel Grove",E14000738,http://statistics.data.gov.uk/doc/statistical-geography/E14000738,UK Independence Party (UKIP),PP85,5283
2015-05-07,"Hazel Grove",E14000738,http://statistics.data.gov.uk/doc/statistical-geography/E14000738,Green Party,PP63,1140
2015-05-07,"Hazel Grove",E14000738,http://statistics.data.gov.uk/doc/statistical-geography/E14000738,Liberal Democrats,PP90,11330
2015-05-07,"Hazel Grove",E14000738,http://statistics.data.gov.uk/doc/statistical-geography/E14000738,Labour Party,PP53,7584
2015-05-07,"Hazel Grove",E14000738,http://statistics.data.gov.uk/doc/statistical-geography/E14000738,Conservative Party,PP52,17882
